id;creationTime;chatId;startingCause;usuario;type;text;caracteres
IJ7B85PVZK5W8O1ARBMD_2024-01-22T00:15:41.337Z;2024-01-22T00:15:41Z;IJ7B85PVZK5W8O1ARBMD;Referral;bot;text;Hola! Soy *Ana*, la asistente virtual de Guru.  Estoy para ayudarte en lo que necesites.;73;0
IJ7B85PVZK5W8O1ARBMD_2024-01-22T00:15:41.337Z;2024-01-22T00:15:41Z;IJ7B85PVZK5W8O1ARBMD;Referral;bot;text;País de Consulta:(PE) Perú;23;0
IJ7B85PVZK5W8O1ARBMD_2024-01-22T00:15:41.337Z;2024-01-22T00:15:41Z;IJ7B85PVZK5W8O1ARBMD;Referral;bot;text;Le recordamos que el horario de atención es de Lunes a Viernes de 8 hs a 18 hs. 👍;63;0
IJ7B85PVZK5W8O1ARBMD_2024-01-22T00:15:41.337Z;2024-01-22T00:15:41Z;IJ7B85PVZK5W8O1ARBMD;Referral;bot;text;Esperamos nuevamente su visita. Gracias. 👍;37;0
IJ7B85PVZK5W8O1ARBMD_2024-01-22T00:17:31.808Z;2024-01-22T00:17:31Z;IJ7B85PVZK5W8O1ARBMD;Referral;bot;text;¡Hola! Soy *Ana*, la asistente virtual de Guru.   Estoy para ayudarte en lo que necesites.;74;0
IJ7B85PVZK5W8O1ARBMD_2024-01-22T00:17:31.808Z;2024-01-22T00:17:31Z;IJ7B85PVZK5W8O1ARBMD;Referral;bot;text;País de Consulta:(PE) Perú;23;0
IJ7B85PVZK5W8O1ARBMD_2024-01-22T00:17:31.808Z;2024-01-22T00:17:31Z;IJ7B85PVZK5W8O1ARBMD;Referral;bot;text;RUC/DNI (###########):;21;0
IJ7B85PVZK5W8O1ARBMD_2024-01-22T00:17:31.808Z;2024-01-22T00:17:31Z;IJ7B85PVZK5W8O1ARBMD;Referral;user;text;47559726;8;0
IJ7B85PVZK5W8O1ARBMD_2024-01-22T00:17:31.808Z;2024-01-22T00:17:31Z;IJ7B85PVZK5W8O1ARBMD;Referral;bot;text;No pudimos validar su documento, ingrese la Razón Social:;49;0
IJ7B85PVZK5W8O1ARBMD_2024-01-22T00:17:31.808Z;2024-01-22T00:17:31Z;IJ7B85PVZK5W8O1ARBMD;Referral;user;text;Alquilar un auto;14;0
IJ7B85PVZK5W8O1ARBMD_2024-01-22T00:17:31.808Z;2024-01-22T00:17:31Z;IJ7B85PVZK5W8O1ARBMD;Referral;bot;text;Gracias por comunicarse con nosotros. 👋;34;0
LNRVDO17IR36WWNNPIK1_2024-01-22T00:54:39.782Z;2024-01-22T00:54:39Z;LNRVDO17IR36WWNNPIK1;Organic;bot;text;Hola! Soy *Ana*, la asistente virtual de Guru.  Estoy para ayudarte en lo que necesites.;73;0
LNRVDO17IR36WWNNPIK1_2024-01-22T00:54:39.782Z;2024-01-22T00:54:39Z;LNRVDO17IR36WWNNPIK1;Organic;bot;text;País de Consulta:(AR) Argentina;28;0
LNRVDO17IR36WWNNPIK1_2024-01-22T00:54:39.782Z;2024-01-22T00:54:39Z;LNRVDO17IR36WWNNPIK1;Organic;bot;text;Le recordamos que el horario de atención es de Lunes a Viernes de 8:30 hs a 18 hs. 👍;66;0
LNRVDO17IR36WWNNPIK1_2024-01-22T00:54:39.782Z;2024-01-22T00:54:39Z;LNRVDO17IR36WWNNPIK1;Organic;bot;text;Esperamos nuevamente su visita. Gracias. 👍;37;0
LNRVDO17IR36WWNNPIK1_2024-01-22T00:55:51.189Z;2024-01-22T00:55:51Z;LNRVDO17IR36WWNNPIK1;Organic;user;text;titular linea telefonica;22;0
LNRVDO17IR36WWNNPIK1_2024-01-22T00:55:51.189Z;2024-01-22T00:55:51Z;LNRVDO17IR36WWNNPIK1;Organic;bot;text;País de Consulta: (AR) Argentina;28;0
