id;creationTime;chatId;startingCause;usuario;type;text;caracteres
D2UU06FQU6WMIND7E5F0_2024-01-29T00:11:06.420Z;2024-01-29T00:11:06Z;D2UU06FQU6WMIND7E5F0;Organic;bot;text;¡Hola! Soy *Ana*, la asistente virtual de Guru.   Estoy para ayudarte en lo que necesites.;74;0
D2UU06FQU6WMIND7E5F0_2024-01-29T00:11:06.420Z;2024-01-29T00:11:06Z;D2UU06FQU6WMIND7E5F0;Organic;bot;text;País de Consulta:(PE) Perú;23;0
D2UU06FQU6WMIND7E5F0_2024-01-29T00:11:06.420Z;2024-01-29T00:11:06Z;D2UU06FQU6WMIND7E5F0;Organic;bot;text;Gracias por comunicarse con nosotros. 👋;34;0
11T10ZAN3BNDN52QMA6Q_2024-01-29T01:01:11.653Z;2024-01-29T01:01:11Z;11T10ZAN3BNDN52QMA6Q;Organic;bot;text;Hola! Soy *Ana*, la asistente virtual de Guru.  Estoy para ayudarte en lo que necesites.;73;0
11T10ZAN3BNDN52QMA6Q_2024-01-29T01:01:11.653Z;2024-01-29T01:01:11Z;11T10ZAN3BNDN52QMA6Q;Organic;bot;text;País de Consulta:(PE) Perú;23;0
11T10ZAN3BNDN52QMA6Q_2024-01-29T01:01:11.653Z;2024-01-29T01:01:11Z;11T10ZAN3BNDN52QMA6Q;Organic;bot;text;Gracias por comunicarse con nosotros. 👋;34;0
Z6KQZH155ZSF8EZPZXNG_2024-01-29T01:09:48.298Z;2024-01-29T01:09:48Z;Z6KQZH155ZSF8EZPZXNG;Organic;bot;text;Hola! Soy *Ana*, la asistente virtual de Guru.  Estoy para ayudarte en lo que necesites.;73;0
Z6KQZH155ZSF8EZPZXNG_2024-01-29T01:09:48.298Z;2024-01-29T01:09:48Z;Z6KQZH155ZSF8EZPZXNG;Organic;bot;text;País de Consulta:(AR) Argentina;28;0
Z6KQZH155ZSF8EZPZXNG_2024-01-29T01:09:48.298Z;2024-01-29T01:09:48Z;Z6KQZH155ZSF8EZPZXNG;Organic;bot;text;Gracias por comunicarse con nosotros. 👋;34;0
LTZG1WMVGB4XMV6YO2J6_2024-01-29T01:35:16.205Z;2024-01-29T01:35:16Z;LTZG1WMVGB4XMV6YO2J6;Organic;bot;text;Hola! Soy *Ana*, la asistente virtual de Guru.  Estoy para ayudarte en lo que necesites.;73;0
LTZG1WMVGB4XMV6YO2J6_2024-01-29T01:35:16.205Z;2024-01-29T01:35:16Z;LTZG1WMVGB4XMV6YO2J6;Organic;bot;text;País de Consulta:(AR) Argentina;28;0
LTZG1WMVGB4XMV6YO2J6_2024-01-29T01:35:16.205Z;2024-01-29T01:35:16Z;LTZG1WMVGB4XMV6YO2J6;Organic;bot;text;Gracias por comunicarse con nosotros. 👋;34;0
