id;creationTime;chatId;startingCause;usuario;type;text;caracteres
ASU483SYV0EJGSYXU8HO_2024-01-15T00:41:50.490Z;2024-01-15T00:41:50Z;ASU483SYV0EJGSYXU8HO;Organic;bot;text;¡Hola! Soy *Ana*, la asistente virtual de Guru.   Estoy para ayudarte en lo que necesites.;74;0
ASU483SYV0EJGSYXU8HO_2024-01-15T00:41:50.490Z;2024-01-15T00:41:50Z;ASU483SYV0EJGSYXU8HO;Organic;bot;text;País de Consulta:(CL) Chile;24;0
ASU483SYV0EJGSYXU8HO_2024-01-15T00:41:50.490Z;2024-01-15T00:41:50Z;ASU483SYV0EJGSYXU8HO;Organic;bot;text;Gracias por comunicarse con nosotros. 👋;34;0
WYRZL8ETA5KYLL1AWM8S_2024-01-15T01:12:28.918Z;2024-01-15T01:12:28Z;WYRZL8ETA5KYLL1AWM8S;Organic;bot;text;¡Hola! Soy *Ana*, la asistente virtual de Guru.   Estoy para ayudarte en lo que necesites.;74;0
WYRZL8ETA5KYLL1AWM8S_2024-01-15T01:12:28.918Z;2024-01-15T01:12:28Z;WYRZL8ETA5KYLL1AWM8S;Organic;bot;text;Detalle la modificación:;22;0
WYRZL8ETA5KYLL1AWM8S_2024-01-15T01:12:28.918Z;2024-01-15T01:12:28Z;WYRZL8ETA5KYLL1AWM8S;Organic;user;text;Facturas publicar;16;0
WYRZL8ETA5KYLL1AWM8S_2024-01-15T01:12:28.918Z;2024-01-15T01:12:28Z;WYRZL8ETA5KYLL1AWM8S;Organic;bot;text;Su pedido de modificación será atendido a la brevedad con el ticket número: 1175415 Gracias. 🙂;79;0
WYRZL8ETA5KYLL1AWM8S_2024-01-15T01:12:28.918Z;2024-01-15T01:12:28Z;WYRZL8ETA5KYLL1AWM8S;Organic;bot;text;Detalle la modificación:;22;0
WYRZL8ETA5KYLL1AWM8S_2024-01-15T01:12:28.918Z;2024-01-15T01:12:28Z;WYRZL8ETA5KYLL1AWM8S;Organic;user;text;Necesito conversar con un asesor;28;0
WYRZL8ETA5KYLL1AWM8S_2024-01-15T01:12:28.918Z;2024-01-15T01:12:28Z;WYRZL8ETA5KYLL1AWM8S;Organic;bot;text;Su pedido de modificación será atendido a la brevedad con el ticket número: 1175416 Gracias. 🙂;79;0
