id;creationTime;chatId;startingCause;usuario;type;text;caracteres
6NOMP5NMQ1OGYKBJFUOT_2024-01-05T00:00:55.772Z;2024-01-05T00:00:55Z;6NOMP5NMQ1OGYKBJFUOT;Organic;user;text;Estoy esperando la llamada;23;0
6NOMP5NMQ1OGYKBJFUOT_2024-01-05T00:00:55.772Z;2024-01-05T00:00:55Z;6NOMP5NMQ1OGYKBJFUOT;Organic;bot;text;¡Hola! Soy *Ana*, la asistente virtual de Guru.   Estoy para ayudarte en lo que necesites.;74;0
6NOMP5NMQ1OGYKBJFUOT_2024-01-05T00:00:55.772Z;2024-01-05T00:00:55Z;6NOMP5NMQ1OGYKBJFUOT;Organic;bot;text;RUC/DNI (###########):;21;0
6NOMP5NMQ1OGYKBJFUOT_2024-01-05T00:00:55.772Z;2024-01-05T00:00:55Z;6NOMP5NMQ1OGYKBJFUOT;Organic;user;text;Que cree que yo tengo su tiempo;25;0
6NOMP5NMQ1OGYKBJFUOT_2024-01-05T00:00:55.772Z;2024-01-05T00:00:55Z;6NOMP5NMQ1OGYKBJFUOT;Organic;bot;text;No pudimos validar su documento, ingrese la Razón Social:;49;0
6NOMP5NMQ1OGYKBJFUOT_2024-01-05T00:00:55.772Z;2024-01-05T00:00:55Z;6NOMP5NMQ1OGYKBJFUOT;Organic;user;text;Así como de rápido de de coger dinero;30;0
6NOMP5NMQ1OGYKBJFUOT_2024-01-05T00:00:55.772Z;2024-01-05T00:00:55Z;6NOMP5NMQ1OGYKBJFUOT;Organic;bot;text;Por favor, ingresá un nombre válido.;31;0
6NOMP5NMQ1OGYKBJFUOT_2024-01-05T00:00:55.772Z;2024-01-05T00:00:55Z;6NOMP5NMQ1OGYKBJFUOT;Organic;user;text;Deberi solucionar;16;0
6NOMP5NMQ1OGYKBJFUOT_2024-01-05T00:00:55.772Z;2024-01-05T00:00:55Z;6NOMP5NMQ1OGYKBJFUOT;Organic;user;text;Cristina loa salazar;18;0
6NOMP5NMQ1OGYKBJFUOT_2024-01-05T00:00:55.772Z;2024-01-05T00:00:55Z;6NOMP5NMQ1OGYKBJFUOT;Organic;user;text;Así van decir. Uando les denuncie;28;0
6NOMP5NMQ1OGYKBJFUOT_2024-01-05T00:00:55.772Z;2024-01-05T00:00:55Z;6NOMP5NMQ1OGYKBJFUOT;Organic;bot;text;No comprendo tu respuesta, serás transferido a un asesor.;49;0
