id;creationTime;chatId;startingCause;usuario;type;text;caracteres
XLDUPBX2HBB544L1LUCS_2024-01-24T00:25:53.219Z;2024-01-24T00:25:53Z;XLDUPBX2HBB544L1LUCS;Organic;bot;text;Gracias por comunicarse con nosotros. 👋;34;0
XLDUPBX2HBB544L1LUCS_2024-01-24T00:25:53.219Z;2024-01-24T00:25:53Z;XLDUPBX2HBB544L1LUCS;Organic;user;text;Hola no tengo la factura mes enero;28;0
XLDUPBX2HBB544L1LUCS_2024-01-24T00:25:53.219Z;2024-01-24T00:25:53Z;XLDUPBX2HBB544L1LUCS;Organic;bot;text;¡Hola! Soy *Ana*, la asistente virtual de Guru.   Estoy para ayudarte en lo que necesites.;74;0
XLDUPBX2HBB544L1LUCS_2024-01-24T00:25:53.219Z;2024-01-24T00:25:53Z;XLDUPBX2HBB544L1LUCS;Organic;bot;text;País de Consulta: (CL) Chile;24;0
XLDUPBX2HBB544L1LUCS_2024-01-24T00:25:53.219Z;2024-01-24T00:25:53Z;XLDUPBX2HBB544L1LUCS;Organic;bot;text;Identifíquese como Cliente y navegue en el menú de Solicitudes Financieras / Facturas o  comuníquese con uno de nuestros asesores.  👍;111;0
XLDUPBX2HBB544L1LUCS_2024-01-24T00:25:53.219Z;2024-01-24T00:25:53Z;XLDUPBX2HBB544L1LUCS;Organic;bot;text;RUT/RUN, ingresa los números sin puntos      						y seguido de guión el digito de verificación                              Ejemplo: (########-#);97;0
XLDUPBX2HBB544L1LUCS_2024-01-24T00:25:53.219Z;2024-01-24T00:25:53Z;XLDUPBX2HBB544L1LUCS;Organic;user;text;Chile;5;0
XLDUPBX2HBB544L1LUCS_2024-01-24T00:25:53.219Z;2024-01-24T00:25:53Z;XLDUPBX2HBB544L1LUCS;Organic;bot;text;Gracias por comunicarse con nosotros. 👋;34;0
JCV6SVL8AGMT7EC40II0_2024-01-24T00:27:17.788Z;2024-01-24T00:27:17Z;JCV6SVL8AGMT7EC40II0;Organic;bot;text;Hola! Soy *Ana*, la asistente virtual de Guru.  Estoy para ayudarte en lo que necesites.;73;0
JCV6SVL8AGMT7EC40II0_2024-01-24T00:27:17.788Z;2024-01-24T00:27:17Z;JCV6SVL8AGMT7EC40II0;Organic;bot;text;País de Consulta:(PA) Panamá;25;0
