id;creationTime;chatId;startingCause;usuario;type;text;caracteres
MGGEJZHKTSHHYC8JSGMO_2024-01-20T00:17:26.225Z;2024-01-20T00:17:26Z;MGGEJZHKTSHHYC8JSGMO;Organic;bot;text;¡Hola! Soy *Ana*, la asistente virtual de Guru.   Estoy para ayudarte en lo que necesites.;74;0
MGGEJZHKTSHHYC8JSGMO_2024-01-20T00:17:26.225Z;2024-01-20T00:17:26Z;MGGEJZHKTSHHYC8JSGMO;Organic;bot;text;País de Consulta:(CO) Colombia;27;0
MGGEJZHKTSHHYC8JSGMO_2024-01-20T00:17:26.225Z;2024-01-20T00:17:26Z;MGGEJZHKTSHHYC8JSGMO;Organic;bot;text;Revisar nuestra política de privacidad. https://www.gurusoluciones.com/hubfs/Legal/Politica_de_Tratamiento_de_Datos_Personales_14072016.pdf?hsLang=es-co;147;0
MGGEJZHKTSHHYC8JSGMO_2024-01-20T00:17:26.225Z;2024-01-20T00:17:26Z;MGGEJZHKTSHHYC8JSGMO;Organic;bot;text;NIT, ingresa los números sin puntos y seguido de guión el                              digito de verificación Ejemplo: (#########-#)                             Cédula, ingresa el número sin guiones                              ni puntos Ejemplo: (##########);148;0
MGGEJZHKTSHHYC8JSGMO_2024-01-20T00:17:26.225Z;2024-01-20T00:17:26Z;MGGEJZHKTSHHYC8JSGMO;Organic;user;text;17182639;8;0
MGGEJZHKTSHHYC8JSGMO_2024-01-20T00:17:26.225Z;2024-01-20T00:17:26Z;MGGEJZHKTSHHYC8JSGMO;Organic;bot;text;Espere por favor ....;18;0
MGGEJZHKTSHHYC8JSGMO_2024-01-20T00:17:26.225Z;2024-01-20T00:17:26Z;MGGEJZHKTSHHYC8JSGMO;Organic;bot;text;Hola Abelardo Peña Rincón,  bienvenido  😀;34;0
MGGEJZHKTSHHYC8JSGMO_2024-01-20T00:17:26.225Z;2024-01-20T00:17:26Z;MGGEJZHKTSHHYC8JSGMO;Organic;bot;text;Estos son los pasos para descargar su factura:  1. Ingrese al portal del Clientes tu Gurú http://miportal.publicar.com.co/  2. Escriba usuario y contraseña.  3. Diríjase a la pestaña con nombre "Facturas y Consultas", allí encontrará el listado de sus facturas .  4. Para verlas deberá darle clic sobre el ícono del ojo que se encuentra al final del renglón de cada una.;306;0
MGGEJZHKTSHHYC8JSGMO_2024-01-20T00:17:26.225Z;2024-01-20T00:17:26Z;MGGEJZHKTSHHYC8JSGMO;Organic;bot;text;Le recordamos que el horario de atención es de Lunes a Viernes de 8 hs a 18 hs. 👍;63;0
MGGEJZHKTSHHYC8JSGMO_2024-01-20T00:17:26.225Z;2024-01-20T00:17:26Z;MGGEJZHKTSHHYC8JSGMO;Organic;bot;text;Esperamos nuevamente su visita. Gracias. 👍;37;0
PAJHRBI7FOILGIHZL5FD_2024-01-20T00:54:18.525Z;2024-01-20T00:54:18Z;PAJHRBI7FOILGIHZL5FD;Organic;user;text;Hola! 👋🏻  Somos Moto Mensajería MR 🏍 Estamos de vacaciones 🏖️ Retomaremos actividad el día lunes 22 de enero.  😎💪🏻 Nos vemos!!;103;0
PAJHRBI7FOILGIHZL5FD_2024-01-20T00:54:18.525Z;2024-01-20T00:54:18Z;PAJHRBI7FOILGIHZL5FD;Organic;bot;text;¡Hola! Soy *Ana*, la asistente virtual de Guru.   Estoy para ayudarte en lo que necesites.;74;0
PAJHRBI7FOILGIHZL5FD_2024-01-20T00:54:18.525Z;2024-01-20T00:54:18Z;PAJHRBI7FOILGIHZL5FD;Organic;bot;text;País de Consulta: (AR) Argentina;28;0
PAJHRBI7FOILGIHZL5FD_2024-01-20T00:54:18.525Z;2024-01-20T00:54:18Z;PAJHRBI7FOILGIHZL5FD;Organic;bot;text;Disculpa, no logro comprender 😔. Prueba escribir las *palabras clave* de tu consulta.  O también puedes elegir una de las *opciones del menú*;118;0
PAJHRBI7FOILGIHZL5FD_2024-01-20T00:54:18.525Z;2024-01-20T00:54:18Z;PAJHRBI7FOILGIHZL5FD;Organic;bot;text;Gracias por comunicarse con nosotros. 👋;34;0
K312GQDJSVG8L7DQA082_2024-01-20T01:12:30.505Z;2024-01-20T01:12:30Z;K312GQDJSVG8L7DQA082;Organic;bot;text;¡Hola! Soy *Ana*, la asistente virtual de Guru.   Estoy para ayudarte en lo que necesites.;74;0
K312GQDJSVG8L7DQA082_2024-01-20T01:12:30.505Z;2024-01-20T01:12:30Z;K312GQDJSVG8L7DQA082;Organic;bot;text;País de Consulta:(SV) El Salvador;29;0
K312GQDJSVG8L7DQA082_2024-01-20T01:12:30.505Z;2024-01-20T01:12:30Z;K312GQDJSVG8L7DQA082;Organic;bot;text;Gracias por comunicarse con nosotros. 👋;34;0
XEMBXGHS2QWQIOBYMYBT_2024-01-20T01:51:57.659Z;2024-01-20T01:51:57Z;XEMBXGHS2QWQIOBYMYBT;Organic;bot;text;Hola! Soy *Ana*, la asistente virtual de Guru.  Estoy para ayudarte en lo que necesites.;73;0
XEMBXGHS2QWQIOBYMYBT_2024-01-20T01:51:57.659Z;2024-01-20T01:51:57Z;XEMBXGHS2QWQIOBYMYBT;Organic;bot;text;País de Consulta:(AR) Argentina;28;0
XEMBXGHS2QWQIOBYMYBT_2024-01-20T01:51:57.659Z;2024-01-20T01:51:57Z;XEMBXGHS2QWQIOBYMYBT;Organic;bot;text;Gracias por comunicarse con nosotros. 👋;34;0
6HE5XPDXSZGU64PSW1Q5_2024-01-20T02:01:34.139Z;2024-01-20T02:01:34Z;6HE5XPDXSZGU64PSW1Q5;Organic;user;text;Ingresando a mi página podrás ver mis trabajos y los envíos que realizó a todo el Perú https://www.facebook.com/Franco-sport-102193334986616/;124;0
6HE5XPDXSZGU64PSW1Q5_2024-01-20T02:01:34.139Z;2024-01-20T02:01:34Z;6HE5XPDXSZGU64PSW1Q5;Organic;bot;text;¡Hola! Soy *Ana*, la asistente virtual de Guru.   Estoy para ayudarte en lo que necesites.;74;0
6HE5XPDXSZGU64PSW1Q5_2024-01-20T02:01:34.139Z;2024-01-20T02:01:34Z;6HE5XPDXSZGU64PSW1Q5;Organic;bot;text;País de Consulta: (PE) Perú;23;0
6HE5XPDXSZGU64PSW1Q5_2024-01-20T02:01:34.139Z;2024-01-20T02:01:34Z;6HE5XPDXSZGU64PSW1Q5;Organic;user;text;Ingresando a mi página grupo franco  podrás ver más de mis trabajos https://www.facebook.com/GrupoFrancoPeru/;96;0
6HE5XPDXSZGU64PSW1Q5_2024-01-20T02:01:34.139Z;2024-01-20T02:01:34Z;6HE5XPDXSZGU64PSW1Q5;Organic;bot;text;País de Consulta: (PE) Perú;23;0
6HE5XPDXSZGU64PSW1Q5_2024-01-20T02:01:34.139Z;2024-01-20T02:01:34Z;6HE5XPDXSZGU64PSW1Q5;Organic;bot;text;Disculpa, no logro comprender 😔. Prueba escribir las *palabras clave* de tu consulta.  O también puedes elegir una de las *opciones del menú*;118;0
6HE5XPDXSZGU64PSW1Q5_2024-01-20T02:01:34.139Z;2024-01-20T02:01:34Z;6HE5XPDXSZGU64PSW1Q5;Organic;user;text;Tengo estas dos redes sociales;26;0
6HE5XPDXSZGU64PSW1Q5_2024-01-20T02:01:34.139Z;2024-01-20T02:01:34Z;6HE5XPDXSZGU64PSW1Q5;Organic;bot;text;País de Consulta: (PE) Perú;23;0
6HE5XPDXSZGU64PSW1Q5_2024-01-20T02:01:34.139Z;2024-01-20T02:01:34Z;6HE5XPDXSZGU64PSW1Q5;Organic;bot;text;Lo siento, no entiendo tu consulta 🥴. ¿Puedes intentar con otros términos, por favor?   O también puedes elegir una de las *opciones del menú*;117;0
6HE5XPDXSZGU64PSW1Q5_2024-01-20T02:01:34.139Z;2024-01-20T02:01:34Z;6HE5XPDXSZGU64PSW1Q5;Organic;user;text;Mi dirección Alejandro Villanueva 426 urbanización Apolo ingresar por la cuadra 17 de arriola. Referencia por el ovalo arriola la victoria Lima;122;0
6HE5XPDXSZGU64PSW1Q5_2024-01-20T02:01:34.139Z;2024-01-20T02:01:34Z;6HE5XPDXSZGU64PSW1Q5;Organic;bot;text;País de Consulta: (PE) Perú;23;0
6HE5XPDXSZGU64PSW1Q5_2024-01-20T02:01:34.139Z;2024-01-20T02:01:34Z;6HE5XPDXSZGU64PSW1Q5;Organic;bot;text;Perdón, todavía estoy aprendiendo🙃. ¿Puedes hacer tu consulta con otras palabras?  O también puedes elegir una de las *opciones del menú*;116;0
6HE5XPDXSZGU64PSW1Q5_2024-01-20T02:01:34.139Z;2024-01-20T02:01:34Z;6HE5XPDXSZGU64PSW1Q5;Organic;user;text;Ese es mi logo también;18;0
6HE5XPDXSZGU64PSW1Q5_2024-01-20T02:01:34.139Z;2024-01-20T02:01:34Z;6HE5XPDXSZGU64PSW1Q5;Organic;bot;text;País de Consulta: (PE) Perú;23;0
6HE5XPDXSZGU64PSW1Q5_2024-01-20T02:01:34.139Z;2024-01-20T02:01:34Z;6HE5XPDXSZGU64PSW1Q5;Organic;user;text;24 horas;7;0
6HE5XPDXSZGU64PSW1Q5_2024-01-20T02:01:34.139Z;2024-01-20T02:01:34Z;6HE5XPDXSZGU64PSW1Q5;Organic;bot;text;País de Consulta: (PE) Perú;23;0
6HE5XPDXSZGU64PSW1Q5_2024-01-20T02:01:34.139Z;2024-01-20T02:01:34Z;6HE5XPDXSZGU64PSW1Q5;Organic;bot;text;Disculpa, no logro comprender 😔. Prueba escribir las *palabras clave* de tu consulta.  O también puedes elegir una de las *opciones del menú*;118;0
6HE5XPDXSZGU64PSW1Q5_2024-01-20T02:01:34.139Z;2024-01-20T02:01:34Z;6HE5XPDXSZGU64PSW1Q5;Organic;user;text;De atención 24 horas;17;0
6HE5XPDXSZGU64PSW1Q5_2024-01-20T02:01:34.139Z;2024-01-20T02:01:34Z;6HE5XPDXSZGU64PSW1Q5;Organic;bot;text;País de Consulta: (PE) Perú;23;0
6HE5XPDXSZGU64PSW1Q5_2024-01-20T02:01:34.139Z;2024-01-20T02:01:34Z;6HE5XPDXSZGU64PSW1Q5;Organic;bot;text;Lo siento, no entiendo tu consulta 🥴. ¿Puedes intentar con otros términos, por favor?   O también puedes elegir una de las *opciones del menú*;117;0
6HE5XPDXSZGU64PSW1Q5_2024-01-20T02:01:34.139Z;2024-01-20T02:01:34Z;6HE5XPDXSZGU64PSW1Q5;Organic;bot;text;País de Consulta: (PE) Perú;23;0
6HE5XPDXSZGU64PSW1Q5_2024-01-20T02:01:34.139Z;2024-01-20T02:01:34Z;6HE5XPDXSZGU64PSW1Q5;Organic;bot;text;Perdón, todavía estoy aprendiendo🙃. ¿Puedes hacer tu consulta con otras palabras?  O también puedes elegir una de las *opciones del menú*;116;0
6HE5XPDXSZGU64PSW1Q5_2024-01-20T02:01:34.139Z;2024-01-20T02:01:34Z;6HE5XPDXSZGU64PSW1Q5;Organic;bot;text;País de Consulta: (PE) Perú;23;0
6HE5XPDXSZGU64PSW1Q5_2024-01-20T02:01:34.139Z;2024-01-20T02:01:34Z;6HE5XPDXSZGU64PSW1Q5;Organic;bot;text;Disculpa, no logro comprender 😔. Prueba escribir las *palabras clave* de tu consulta.  O también puedes elegir una de las *opciones del menú*;118;0
6HE5XPDXSZGU64PSW1Q5_2024-01-20T02:01:34.139Z;2024-01-20T02:01:34Z;6HE5XPDXSZGU64PSW1Q5;Organic;bot;text;País de Consulta: (PE) Perú;23;0
6HE5XPDXSZGU64PSW1Q5_2024-01-20T02:01:34.139Z;2024-01-20T02:01:34Z;6HE5XPDXSZGU64PSW1Q5;Organic;bot;text;Lo siento, no entiendo tu consulta 🥴. ¿Puedes intentar con otros términos, por favor?   O también puedes elegir una de las *opciones del menú*;117;0
6HE5XPDXSZGU64PSW1Q5_2024-01-20T02:01:34.139Z;2024-01-20T02:01:34Z;6HE5XPDXSZGU64PSW1Q5;Organic;bot;text;País de Consulta: (PE) Perú;23;0
6HE5XPDXSZGU64PSW1Q5_2024-01-20T02:01:34.139Z;2024-01-20T02:01:34Z;6HE5XPDXSZGU64PSW1Q5;Organic;bot;text;Perdón, todavía estoy aprendiendo🙃. ¿Puedes hacer tu consulta con otras palabras?  O también puedes elegir una de las *opciones del menú*;116;0
6HE5XPDXSZGU64PSW1Q5_2024-01-20T02:01:34.139Z;2024-01-20T02:01:34Z;6HE5XPDXSZGU64PSW1Q5;Organic;bot;text;País de Consulta: (PE) Perú;23;0
6HE5XPDXSZGU64PSW1Q5_2024-01-20T02:01:34.139Z;2024-01-20T02:01:34Z;6HE5XPDXSZGU64PSW1Q5;Organic;bot;text;Disculpa, no logro comprender 😔. Prueba escribir las *palabras clave* de tu consulta.  O también puedes elegir una de las *opciones del menú*;118;0
6HE5XPDXSZGU64PSW1Q5_2024-01-20T02:01:34.139Z;2024-01-20T02:01:34Z;6HE5XPDXSZGU64PSW1Q5;Organic;bot;text;País de Consulta: (PE) Perú;23;0
6HE5XPDXSZGU64PSW1Q5_2024-01-20T02:01:34.139Z;2024-01-20T02:01:34Z;6HE5XPDXSZGU64PSW1Q5;Organic;bot;text;Lo siento, no entiendo tu consulta 🥴. ¿Puedes intentar con otros términos, por favor?   O también puedes elegir una de las *opciones del menú*;117;0
6HE5XPDXSZGU64PSW1Q5_2024-01-20T02:01:34.139Z;2024-01-20T02:01:34Z;6HE5XPDXSZGU64PSW1Q5;Organic;bot;text;País de Consulta: (PE) Perú;23;0
6HE5XPDXSZGU64PSW1Q5_2024-01-20T02:01:34.139Z;2024-01-20T02:01:34Z;6HE5XPDXSZGU64PSW1Q5;Organic;bot;text;Perdón, todavía estoy aprendiendo🙃. ¿Puedes hacer tu consulta con otras palabras?  O también puedes elegir una de las *opciones del menú*;116;0
