id;creationTime;chatId;startingCause;usuario;type;text;caracteres
1O5EUYHZW8ZEBK80AUCH_2024-01-14T00:07:15.148Z;2024-01-14T00:07:15Z;1O5EUYHZW8ZEBK80AUCH;Organic;bot;text;¡Hola! Soy *Ana*, la asistente virtual de Guru.   Estoy para ayudarte en lo que necesites.;74;0
1O5EUYHZW8ZEBK80AUCH_2024-01-14T00:07:15.148Z;2024-01-14T00:07:15Z;1O5EUYHZW8ZEBK80AUCH;Organic;bot;text;País de Consulta:(AR) Argentina;28;0
1O5EUYHZW8ZEBK80AUCH_2024-01-14T00:07:15.148Z;2024-01-14T00:07:15Z;1O5EUYHZW8ZEBK80AUCH;Organic;bot;text;CUIT/CUIL/DNI/CI (###########);29;0
1O5EUYHZW8ZEBK80AUCH_2024-01-14T00:07:15.148Z;2024-01-14T00:07:15Z;1O5EUYHZW8ZEBK80AUCH;Organic;user;text;32199459;8;0
1O5EUYHZW8ZEBK80AUCH_2024-01-14T00:07:15.148Z;2024-01-14T00:07:15Z;1O5EUYHZW8ZEBK80AUCH;Organic;bot;text;Espere por favor ....;18;0
1O5EUYHZW8ZEBK80AUCH_2024-01-14T00:07:15.148Z;2024-01-14T00:07:15Z;1O5EUYHZW8ZEBK80AUCH;Organic;bot;text;Hola DELLELCE FRANCO ADRIAN,  bienvenido  😀;36;0
1O5EUYHZW8ZEBK80AUCH_2024-01-14T00:07:15.148Z;2024-01-14T00:07:15Z;1O5EUYHZW8ZEBK80AUCH;Organic;bot;text;1. Demora en la entrega de productos contratados 2. Tengo pendientes cambios que solicité en mi publicidad 3. Problemas con la facturación o cobranza 4. Los resultados no son los esperados 5. Cerré mi negocio 6. Tengo una queja o reclamo 7. Salir de la selección;217;0
1O5EUYHZW8ZEBK80AUCH_2024-01-14T00:07:15.148Z;2024-01-14T00:07:15Z;1O5EUYHZW8ZEBK80AUCH;Organic;bot;text;Ingrese una Opción:;17;0
1O5EUYHZW8ZEBK80AUCH_2024-01-14T00:07:15.148Z;2024-01-14T00:07:15Z;1O5EUYHZW8ZEBK80AUCH;Organic;user;text;5;1;0
1O5EUYHZW8ZEBK80AUCH_2024-01-14T00:07:15.148Z;2024-01-14T00:07:15Z;1O5EUYHZW8ZEBK80AUCH;Organic;bot;text;Su pedido de baja será procesado con el ticket número: 1175364. 😑;54;0
1O5EUYHZW8ZEBK80AUCH_2024-01-14T00:07:15.148Z;2024-01-14T00:07:15Z;1O5EUYHZW8ZEBK80AUCH;Organic;bot;text;Gracias por comunicarse con nosotros. 👋;34;0
4DCD3SYDAVJKC2U1TEGE_2024-01-14T00:12:17.189Z;2024-01-14T00:12:17Z;4DCD3SYDAVJKC2U1TEGE;Organic;bot;text;¡Hola! Soy *Ana*, la asistente virtual de Guru.   Estoy para ayudarte en lo que necesites.;74;0
4DCD3SYDAVJKC2U1TEGE_2024-01-14T00:12:17.189Z;2024-01-14T00:12:17Z;4DCD3SYDAVJKC2U1TEGE;Organic;bot;text;País de Consulta:(PK);19;0
4DCD3SYDAVJKC2U1TEGE_2024-01-14T00:12:17.189Z;2024-01-14T00:12:17Z;4DCD3SYDAVJKC2U1TEGE;Organic;user;text;Pakistan;8;0
4DCD3SYDAVJKC2U1TEGE_2024-01-14T00:12:17.189Z;2024-01-14T00:12:17Z;4DCD3SYDAVJKC2U1TEGE;Organic;bot;text;País de Consulta: Panamá (PA);25;0
4DCD3SYDAVJKC2U1TEGE_2024-01-14T00:12:17.189Z;2024-01-14T00:12:17Z;4DCD3SYDAVJKC2U1TEGE;Organic;bot;text;Gracias por comunicarse con nosotros. 👋;34;0
LEMRVQWEHHJJHZORP6HY_2024-01-14T00:18:54.877Z;2024-01-14T00:18:54Z;LEMRVQWEHHJJHZORP6HY;Organic;user;text;Salí iturriaga;13;0
LEMRVQWEHHJJHZORP6HY_2024-01-14T00:18:54.877Z;2024-01-14T00:18:54Z;LEMRVQWEHHJJHZORP6HY;Organic;bot;text;País de Consulta: (AR) Argentina;28;0
LEMRVQWEHHJJHZORP6HY_2024-01-14T00:18:54.877Z;2024-01-14T00:18:54Z;LEMRVQWEHHJJHZORP6HY;Organic;bot;text;Disculpa, no logro comprender 😔. Prueba escribir las *palabras clave* de tu consulta.  O también puedes elegir una de las *opciones del menú*;118;0
PY7X1586CVSOYBR6ND00_2024-01-14T00:49:39.227Z;2024-01-14T00:49:39Z;PY7X1586CVSOYBR6ND00;Organic;bot;text;¡Hola! Soy *Ana*, la asistente virtual de Guru.   Estoy para ayudarte en lo que necesites.;74;0
PY7X1586CVSOYBR6ND00_2024-01-14T00:49:39.227Z;2024-01-14T00:49:39Z;PY7X1586CVSOYBR6ND00;Organic;bot;text;País de Consulta:(AR) Argentina;28;0
PY7X1586CVSOYBR6ND00_2024-01-14T00:49:39.227Z;2024-01-14T00:49:39Z;PY7X1586CVSOYBR6ND00;Organic;bot;text;Gracias por comunicarse con nosotros. 👋;34;0
JJ4QN7C3T5TM12B6847L_2024-01-14T00:51:34.898Z;2024-01-14T00:51:34Z;JJ4QN7C3T5TM12B6847L;Organic;bot;text;Hola! Soy *Ana*, la asistente virtual de Guru.  Estoy para ayudarte en lo que necesites.;73;0
JJ4QN7C3T5TM12B6847L_2024-01-14T00:51:34.898Z;2024-01-14T00:51:34Z;JJ4QN7C3T5TM12B6847L;Organic;bot;text;País de Consulta:(PE) Perú;23;0
JJ4QN7C3T5TM12B6847L_2024-01-14T00:51:34.898Z;2024-01-14T00:51:34Z;JJ4QN7C3T5TM12B6847L;Organic;bot;text;Le recordamos que el horario de atención es de Lunes a Viernes de 8 hs a 18 hs. 👍;63;0
JJ4QN7C3T5TM12B6847L_2024-01-14T00:51:34.898Z;2024-01-14T00:51:34Z;JJ4QN7C3T5TM12B6847L;Organic;bot;text;Esperamos nuevamente su visita. Gracias. 👍;37;0
JJ4QN7C3T5TM12B6847L_2024-01-14T00:51:34.898Z;2024-01-14T00:51:34Z;JJ4QN7C3T5TM12B6847L;Organic;bot;text;Gracias por comunicarse con nosotros. 👋;34;0
KON48Y3V5WNDGDZNVFOR_2024-01-14T00:53:28.865Z;2024-01-14T00:53:28Z;KON48Y3V5WNDGDZNVFOR;Organic;bot;text;¡Hola! Soy *Ana*, la asistente virtual de Guru.   Estoy para ayudarte en lo que necesites.;74;0
KON48Y3V5WNDGDZNVFOR_2024-01-14T00:53:28.865Z;2024-01-14T00:53:28Z;KON48Y3V5WNDGDZNVFOR;Organic;bot;text;País de Consulta:(PE) Perú;23;0
KON48Y3V5WNDGDZNVFOR_2024-01-14T00:53:28.865Z;2024-01-14T00:53:28Z;KON48Y3V5WNDGDZNVFOR;Organic;bot;text;Esperamos nuevamente su visita. Gracias. 👍;37;0
KON48Y3V5WNDGDZNVFOR_2024-01-14T00:53:28.865Z;2024-01-14T00:53:28Z;KON48Y3V5WNDGDZNVFOR;Organic;bot;text;Gracias por comunicarse con nosotros. 👋;34;0
X26DUZC7OYOF1O0RWKNH_2024-01-14T00:57:18.843Z;2024-01-14T00:57:18Z;X26DUZC7OYOF1O0RWKNH;Organic;bot;text;Hola! Soy *Ana*, la asistente virtual de Guru.  Estoy para ayudarte en lo que necesites.;73;0
X26DUZC7OYOF1O0RWKNH_2024-01-14T00:57:18.843Z;2024-01-14T00:57:18Z;X26DUZC7OYOF1O0RWKNH;Organic;bot;text;País de Consulta:(CO) Colombia;27;0
X26DUZC7OYOF1O0RWKNH_2024-01-14T00:57:18.843Z;2024-01-14T00:57:18Z;X26DUZC7OYOF1O0RWKNH;Organic;bot;text;Revisar nuestra política de privacidad. https://www.gurusoluciones.com/hubfs/Legal/Politica_de_Tratamiento_de_Datos_Personales_14072016.pdf?hsLang=es-co;147;0
