id;creationTime;chatId;startingCause;usuario;type;text;caracteres
T83EOZEYJVU3Q0BDH8QS_2024-01-25T00:10:52.079Z;2024-01-25T00:10:52Z;T83EOZEYJVU3Q0BDH8QS;Organic;user;text;Graciad;7;0
T83EOZEYJVU3Q0BDH8QS_2024-01-25T00:10:52.079Z;2024-01-25T00:10:52Z;T83EOZEYJVU3Q0BDH8QS;Organic;bot;text;De nada 👐;7;0
T83EOZEYJVU3Q0BDH8QS_2024-01-25T00:10:52.079Z;2024-01-25T00:10:52Z;T83EOZEYJVU3Q0BDH8QS;Organic;bot;text;¡Hola! Soy *Ana*, la asistente virtual de Guru.   Estoy para ayudarte en lo que necesites.;74;0
T83EOZEYJVU3Q0BDH8QS_2024-01-25T00:10:52.079Z;2024-01-25T00:10:52Z;T83EOZEYJVU3Q0BDH8QS;Organic;bot;text;Esperamos nuevamente su visita. Gracias. 👍;37;0
T83EOZEYJVU3Q0BDH8QS_2024-01-25T00:11:08.139Z;2024-01-25T00:11:08Z;T83EOZEYJVU3Q0BDH8QS;Organic;user;text;Soy Jorge Enrique Talero Pineda;27;0
T83EOZEYJVU3Q0BDH8QS_2024-01-25T00:11:08.139Z;2024-01-25T00:11:08Z;T83EOZEYJVU3Q0BDH8QS;Organic;bot;text;¡Hola! Soy *Ana*, la asistente virtual de Guru.   Estoy para ayudarte en lo que necesites.;74;0
T83EOZEYJVU3Q0BDH8QS_2024-01-25T00:11:08.139Z;2024-01-25T00:11:08Z;T83EOZEYJVU3Q0BDH8QS;Organic;bot;text;País de Consulta: (CO) Colombia;27;0
T83EOZEYJVU3Q0BDH8QS_2024-01-25T00:11:08.139Z;2024-01-25T00:11:08Z;T83EOZEYJVU3Q0BDH8QS;Organic;bot;text;Disculpa, no logro comprender 😔. Prueba escribir las *palabras clave* de tu consulta.  O también puedes elegir una de las *opciones del menú*;118;0
T83EOZEYJVU3Q0BDH8QS_2024-01-25T00:11:08.139Z;2024-01-25T00:11:08Z;T83EOZEYJVU3Q0BDH8QS;Organic;user;text;Por favor;8;0
T83EOZEYJVU3Q0BDH8QS_2024-01-25T00:11:08.139Z;2024-01-25T00:11:08Z;T83EOZEYJVU3Q0BDH8QS;Organic;bot;text;País de Consulta: (CO) Colombia;27;0
T83EOZEYJVU3Q0BDH8QS_2024-01-25T00:11:08.139Z;2024-01-25T00:11:08Z;T83EOZEYJVU3Q0BDH8QS;Organic;bot;text;Lo siento, no entiendo tu consulta 🥴. ¿Puedes intentar con otros términos, por favor?   O también puedes elegir una de las *opciones del menú*;117;0
T83EOZEYJVU3Q0BDH8QS_2024-01-25T00:11:08.139Z;2024-01-25T00:11:08Z;T83EOZEYJVU3Q0BDH8QS;Organic;user;text;Hace dos meses abrí una cuenta con uds para tener mi página web, quisiera saber cómo va la página;79;0
T83EOZEYJVU3Q0BDH8QS_2024-01-25T00:11:08.139Z;2024-01-25T00:11:08Z;T83EOZEYJVU3Q0BDH8QS;Organic;bot;text;País de Consulta: (CO) Colombia;27;0
T83EOZEYJVU3Q0BDH8QS_2024-01-25T00:11:08.139Z;2024-01-25T00:11:08Z;T83EOZEYJVU3Q0BDH8QS;Organic;bot;text;Perdón, todavía estoy aprendiendo🙃. ¿Puedes hacer tu consulta con otras palabras?  O también puedes elegir una de las *opciones del menú*;116;0
T83EOZEYJVU3Q0BDH8QS_2024-01-25T00:11:08.139Z;2024-01-25T00:11:08Z;T83EOZEYJVU3Q0BDH8QS;Organic;bot;text;Gracias por comunicarse con nosotros. 👋;34;0
J8J23DLTVVVKSHMXC71X_2024-01-25T00:11:46.063Z;2024-01-25T00:11:46Z;J8J23DLTVVVKSHMXC71X;Organic;bot;text;Hola! Soy *Ana*, la asistente virtual de Guru.  Estoy para ayudarte en lo que necesites.;73;0
J8J23DLTVVVKSHMXC71X_2024-01-25T00:11:46.063Z;2024-01-25T00:11:46Z;J8J23DLTVVVKSHMXC71X;Organic;bot;text;País de Consulta:(CO) Colombia;27;0
J8J23DLTVVVKSHMXC71X_2024-01-25T00:11:46.063Z;2024-01-25T00:11:46Z;J8J23DLTVVVKSHMXC71X;Organic;bot;text;Revisar nuestra política de privacidad. https://www.gurusoluciones.com/hubfs/Legal/Politica_de_Tratamiento_de_Datos_Personales_14072016.pdf?hsLang=es-co;147;0
J8J23DLTVVVKSHMXC71X_2024-01-25T00:11:46.063Z;2024-01-25T00:11:46Z;J8J23DLTVVVKSHMXC71X;Organic;bot;text;Gracias por comunicarse con nosotros. 👋;34;0
HCGX3UACKA8I08VKEI2R_2024-01-25T00:23:01.692Z;2024-01-25T00:23:01Z;HCGX3UACKA8I08VKEI2R;Organic;bot;text;Hola! Soy *Ana*, la asistente virtual de Guru.  Estoy para ayudarte en lo que necesites.;73;0
HCGX3UACKA8I08VKEI2R_2024-01-25T00:23:01.692Z;2024-01-25T00:23:01Z;HCGX3UACKA8I08VKEI2R;Organic;bot;text;País de Consulta:(NI) Nicaragua;28;0
HCGX3UACKA8I08VKEI2R_2024-01-25T00:23:01.692Z;2024-01-25T00:23:01Z;HCGX3UACKA8I08VKEI2R;Organic;user;text;busco personas;13;0
HCGX3UACKA8I08VKEI2R_2024-01-25T00:23:01.692Z;2024-01-25T00:23:01Z;HCGX3UACKA8I08VKEI2R;Organic;bot;text;País de Consulta: (NI) Nicaragua;28;0
HCGX3UACKA8I08VKEI2R_2024-01-25T00:23:01.692Z;2024-01-25T00:23:01Z;HCGX3UACKA8I08VKEI2R;Organic;bot;text;Disculpa, no logro comprender 😔. Prueba escribir las *palabras clave* de tu consulta.  O también puedes elegir una de las *opciones del menú*;118;0
HCGX3UACKA8I08VKEI2R_2024-01-25T00:23:01.692Z;2024-01-25T00:23:01Z;HCGX3UACKA8I08VKEI2R;Organic;user;text;Alejandrina Leiva, juigalpa;25;0
