id;creationTime;chatId;startingCause;usuario;type;text;caracteres
PLWTVPEVXEIDVA756HAQ_2024-01-06T00:36:13.690Z;2024-01-06T00:36:13Z;PLWTVPEVXEIDVA756HAQ;Organic;bot;text;¡Hola! Soy *Ana*, la asistente virtual de Guru.   Estoy para ayudarte en lo que necesites.;74;0
PLWTVPEVXEIDVA756HAQ_2024-01-06T00:36:13.690Z;2024-01-06T00:36:13Z;PLWTVPEVXEIDVA756HAQ;Organic;user;text;Estoy buscando a una persona;24;0
PLWTVPEVXEIDVA756HAQ_2024-01-06T00:36:13.690Z;2024-01-06T00:36:13Z;PLWTVPEVXEIDVA756HAQ;Organic;bot;text;País de Consulta: (PE) Perú;23;0
PLWTVPEVXEIDVA756HAQ_2024-01-06T00:36:13.690Z;2024-01-06T00:36:13Z;PLWTVPEVXEIDVA756HAQ;Organic;bot;text;Disculpa, no logro comprender 😔. Prueba escribir las *palabras clave* de tu consulta.  O también puedes elegir una de las *opciones del menú*;118;0
PLWTVPEVXEIDVA756HAQ_2024-01-06T00:36:13.690Z;2024-01-06T00:36:13Z;PLWTVPEVXEIDVA756HAQ;Organic;user;text;Quisiera la dirección de una persona que busco;39;0
PLWTVPEVXEIDVA756HAQ_2024-01-06T00:36:13.690Z;2024-01-06T00:36:13Z;PLWTVPEVXEIDVA756HAQ;Organic;bot;text;País de Consulta: (PE) Perú;23;0
PLWTVPEVXEIDVA756HAQ_2024-01-06T00:36:13.690Z;2024-01-06T00:36:13Z;PLWTVPEVXEIDVA756HAQ;Organic;bot;text;Lo siento, no entiendo tu consulta 🥴. ¿Puedes intentar con otros términos, por favor?   O también puedes elegir una de las *opciones del menú*;117;0
4I2HX26UDK4Z8GDSZZKT_2024-01-06T00:46:43.689Z;2024-01-06T00:46:43Z;4I2HX26UDK4Z8GDSZZKT;Referral;bot;text;Hola! Soy *Ana*, la asistente virtual de Guru.  Estoy para ayudarte en lo que necesites.;73;0
4I2HX26UDK4Z8GDSZZKT_2024-01-06T00:46:43.689Z;2024-01-06T00:46:43Z;4I2HX26UDK4Z8GDSZZKT;Referral;bot;text;País de Consulta:();17;0
0QFAVAI6AYZW7WXFYZVK_2024-01-06T00:47:10.554Z;2024-01-06T00:47:10Z;0QFAVAI6AYZW7WXFYZVK;Organic;user;text;hoia buenas noches;16;0
0QFAVAI6AYZW7WXFYZVK_2024-01-06T00:47:10.554Z;2024-01-06T00:47:10Z;0QFAVAI6AYZW7WXFYZVK;Organic;bot;text;¡Hola! Soy *Ana*, la asistente virtual de Guru.   Estoy para ayudarte en lo que necesites.;74;0
